Time_S1_P1,Time_S1_P2,Time_S1_P3,Time_S1_P4,Time_S2_P1,Time_S2_P2,Time_S2_P3,Time_S2_P4
42.35000000000014,107.310000000018,47.14999999999919,55.97999999999743,227.0199999999385,52.05999999999821,2.5899999999999888,99.82000000001416
485.50999999970344,186.84999999997504,110.6500000000197,193.95999999996857,37.270000000001154,13.259999999999762,21.080000000000496,72.37000000000012
628.8699999995731,90.3200000000093,17.51999999999994,48.80999999999886,52.81999999999806,7.659999999999881,6.109999999999914,37.71000000000107
700.0299999995084,114.99000000002192,170.6199999999898,74.41000000000116,18.86000000000015,147.0800000000112,16.50999999999978,143.26000000001468
448.4199999997372,120.51000000002475,6.899999999999897,126.2800000000277,82.44000000000527,77.55000000000277,38.79000000000085,89.82000000000905
51.29999999999836,97.22000000001283,36.660000000001276,30.0600000000019,75.68000000000181,34.99000000000161,17.32999999999991,9.58999999999984
40.32000000000055,81.98000000000503,2.6599999999999873,83.16000000000564,187.7799999999742,150.86000000000777,63.43999999999595,219.46999999994537
27.870000000001557,58.129999999997004,337.61999999983794,372.6399999998061,53.77999999999787,40.51000000000051,31.93000000000219,10.389999999999823
26.760000000001384,91.31000000000981,156.2100000000029,224.52999999994077,138.80000000001874,49.73999999999867,2.5499999999999896,36.43000000000132
303.489999999869,44.18999999999978,15.919999999999705,524.7899999996678,51.32999999999836,19.340000000000224,25.01000000000111,33.340000000001936
261.2499999999074,35.73000000000146,125.83000000002747,25.71000000000122,74.20000000000105,28.73000000000169,210.6299999999534,11.4299999999998
8.14999999999987,239.93999999992675,12.079999999999787,475.6399999997124,60.50999999999653,24.400000000001015,65.73999999999673,95.64000000001202
23.15000000000082,14.29999999999974,10.52999999999982,696.9899999995112,315.4299999998581,99.48000000001399,2.4699999999999913,154.29000000000465
179.25999999998194,127.4600000000283,63.649999999995906,248.51999999991895,17.439999999999927,27.5000000000015,18.600000000000108,32.040000000002195
398.009999999783,329.16999999984563,4.519999999999948,183.7199999999779,7.859999999999877,113.49000000002115,29.970000000001885,54.96999999999763
995.6199999992396,26.2200000000013,9.759999999999836,61.32999999999637,54.52999999999772,109.17000000001894,82.56000000000533,175.76999999998512
871.6899999993523,84.21000000000618,216.00999999994852,34.61000000000168,290.31999999988096,70.3799999999991,60.1499999999966,65.6799999999967
91.64000000000998,98.24000000001335,12.599999999999776,119.40000000002418,92.42000000001038,77.54000000000276,53.449999999997935,67.03999999999739
184.83999999997687,8.279999999999868,108.02000000001836,321.8299999998523,51.90999999999824,56.42999999999734,2.2799999999999954,53.03999999999802
571.3499999996254,48.33999999999895,11.279999999999804,440.7999999997441,23.760000000000915,327.8599999998468,24.43000000000102,63.399999999995956
28.610000000001673,104.45000000001653,30.930000000002035,146.5400000000117,9.909999999999833,37.820000000001045,9.15999999999985,123.47000000002626
137.27000000002013,21.250000000000522,273.39999999989635,305.15999999986747,24.960000000001102,39.330000000000744,123.9400000000265,218.17999999994655
305.3299999998673,41.76000000000026,502.3499999996881,76.62000000000229,357.2299999998201,82.16000000000513,160.65999999999886,253.79999999991415
15.059999999999723,77.09000000000253,3.0699999999999785,155.49000000000356,52.139999999998196,68.06999999999792,87.71000000000797,137.80000000001965
459.66999999972694,51.86999999999825,33.21000000000196,1094.9299999991492,79.44000000000374,26.510000000001344,2.579999999999989,86.43000000000731
322.3999999998518,21.350000000000538,8.17999999999987,116.7100000000228,53.58999999999791,86.4000000000073,5.459999999999928,136.81000000002055
534.5399999996589,144.97000000001313,24.020000000000955,149.00000000000946,5.37999999999993,39.15000000000078,52.02999999999822,114.63000000002174
528.6799999996642,24.160000000000977,4.9199999999999395,246.32999999992094,33.37000000000193,18.35000000000007,73.25000000000057,36.80000000000125
761.0599999994529,8.579999999999862,25.07000000000112,223.89999999994134,174.92999999998588,73.5100000000007,2.259999999999996,150.1800000000084
154.48000000000448,149.520000000009,223.32999999994186,48.109999999999,28.250000000001616,8.039999999999873,45.73999999999947,53.499999999997925
19.400000000000233,47.47999999999912,59.94999999999664,235.6099999999307,289.33999999988185,183.21999999997834,20.870000000000463,85.02000000000659
49.93999999999863,10.939999999999811,17.169999999999884,163.1499999999966,92.94000000001064,57.27999999999717,49.0999999999988,51.54999999999831
